name	dMPALA_sv1	dMPASA_sv1	dMPALN_sv1	dMPASN_sv1	dMPAR_sv1	dA_sv1	dBPC_sv1	dBPR_sv1	dBPAR_sv1	dCL_sv1	dCi_sv1	dCMBD_sv1	dCMX_sv1	dCMY_sv1	dCo_sv1	dCHA_sv1	dCHC_sv1	dE_sv1	dOEX_sv1	dOEY_sv1	dMECD_sv1	dMARA_sv1	dOSA_sv1	dR_sv1	dSC_sv1	dAZRM_sv1	dNZRM_sv1	dMPALA_sv2	dMPASA_sv2	dMPALN_sv2	dMPASN_sv2	dMPAR_sv2	dA_sv2	dBPC_sv2	dBPR_sv2	dBPAR_sv2	dCL_sv2	dCi_sv2	dCMBD_sv2	dCMX_sv2	dCMY_sv2	dCo_sv2	dCHA_sv2	dCHC_sv2	dE_sv2	dOEX_sv2	dOEY_sv2	dMECD_sv2	dMARA_sv2	dOSA_sv2	dR_sv2	dSC_sv2	dAZRM_sv2	dNZRM_sv2	dMPALAt	dMPASAt	dMPALNt	dMPASNt	dMPARt	dAt	dBPCt	dBPRt	dBPARt	dCLt	dCit	dCMBDt	dCMXt	dCMYt	dCot	dCHAt	dCHCt	dEt	dOEXt	dOEYt	dMECDt	dMARAt	dOSAt	dRt	dSCt	dAZRMt	dNZRMt	PH
955	8469810000	579227000	1.03849	0.0710194	14.6226	90310	7530	627.847	0.0833795	1067.02	5322.05	34.7808	1267.67	1194.08	0.251865	358565	2660.36	0.76035	518	1023	1095.99	480799	90310	313.634	1	9049030000	1.10951	9798330000	4320110000	0.921831	0.406438	2.26807	103098	12287	1464.34	0.119178	1245.22	47209.2	3.90897	1315.12	1180.5	0.117307	878871	3678.96	0.150559	1142	1048	1373.53	1183610	103098	21617.3	5	14118400000	1.32827	24995100000	1859180000	0.908796	0.0675977	13.4442	165842	8567	442.551	0.0516576	1645.78	469.588	18.2518	1274.86	1163.97	0.269325	615769	3584.94	0.742244	1610	670	1695.16	1019470	165842	1.32966	8	26854300000	0.976394	959
751	9056220000	7366210000	0.476494	0.387574	1.22943	137862	14858	1601.31	0.107774	1177.69	97611.6	3.97965	1235.34	1222.78	0.157917	873002	3473.48	0.0105901	1015	1028	1235.5	1029680	137862	69112.7	8	16422400000	0.864068	8714850000	5152460000	0.552417	0.326604	1.6914	125602	12610	1266	0.100396	1131.93	75288.3	-2.66089	1179.93	1250.67	0.175046	717539	3235.19	0.065993	833	1063	1181.93	862267	125602	45129.3	8	13867300000	0.879021	27728700000	1217200000	0.957915	0.0420495	22.7806	170138	9349	513.723	0.0549495	1555.94	60300.4	-40.4611	1393.89	1157.32	0.374799	453945	3380.64	0.838869	932	1318	1601.47	668426	170138	21371.7	10	28945900000	0.999965	1220
760	5215720000	4087770000	0.498822	0.390947	1.27593	102255	12501	1528.29	0.122253	1041.37	1115.27	17.4859	1311.04	1251.75	0.160124	638597	3095.95	0.0146989	948	956	1150.6	860187	102255	12.1641	8	9303500000	0.889769	5577870000	1876370000	0.451516	0.151888	2.97269	111147	10618	1014.35	0.0955311	937.053	37419.2	12.8463	1258.84	1237.67	0.247373	449309	2555.13	0.246575	719	936	965.165	528569	111147	12597.7	5	7454240000	0.603404	22214500000	2447620000	0.564647	0.0622135	9.07595	198349	10326	537.569	0.0520598	1331.71	58514.3	7.86714	1331.14	1002.38	0.332044	597358	3307.04	0.642415	892	1245	1356.79	715728	198349	17262.1	9	24662100000	0.62686	1269
763	5628380000	1047580000	0.692337	0.128861	5.37276	90164	9116	921.67	0.101105	1010.24	60519.8	-4.49798	1338.51	1237.79	0.224811	401065	2501.48	0.470821	585	935	1038.98	521229	90164	40622.1	10	6675960000	0.821197	6026700000	4459800000	0.629433	0.465784	1.35134	97851	17763	3224.54	0.181531	1081.29	292298	13.3218	1243.36	1244.63	0.132892	736320	3180.68	0.0223267	1011	932	1143.37	917180	97851	873142	25	10486500000	1.09522	18901700000	981420000	0.780286	0.0405142	19.2596	155641	6998	314.647	0.0449625	1286.54	322.789	-25.1965	1312.7	1012.68	0.387302	401860	2957.12	0.812308	1236	671	1319.92	604929	155641	0.669442	7	19883200000	0.8208	1184
769	18423200000	3457430000	0.766033	0.14376	5.32857	155081	14376	1332.65	0.0926999	1498.48	128749	26.4174	1289.42	935.797	0.15663	990110	3828.55	0.467819	898	1494	1539.89	1286310	155081	106888	12	21880600000	0.909792	16017600000	6049720000	0.935788	0.353438	2.64767	130831	16601	2106.48	0.126889	1448.12	1701.87	-6.24367	1272.81	971.145	0.102141	1280890	4166.83	0.204037	1157	1437	1521.66	1648840	130831	22.1383	21	22067400000	1.28923	62477800000	1273490000	0.99725	0.020327	49.0604	250300	12985	673.633	0.0518777	1998.27	21030.3	15.7423	1238.97	1142.77	0.423438	591113	4193.33	0.921693	1555	1284	2052.69	889308	250300	1766.98	3	63751300000	1.01758	1407
775	786416000	427499000	0.705966	0.383766	1.83957	33376	6129	1125.5	0.183635	638.941	27544.6	2.43842	1295.82	1556.1	0.150088	222377	1740.55	0.0874202	627	471	655.836	281720	33376	22732.1	8	1213910000	1.08973	535628000	261345000	0.701213	0.342137	2.04951	27638	5324	1025.58	0.192633	551.058	16022.5	-4.72513	1143.76	1543.16	0.175326	157638	1506.93	0.118443	459	462	567.59	211138	27638	9288.68	4	796973000	1.04335	1447470000	682560000	0.443737	0.209245	2.12066	57114	4315	326.001	0.0755507	716.341	13083.6	0.280928	1451.07	1056.27	0.247221	231024	1952.91	0.128959	517	684	766.394	335033	57114	2997.16	4	2130030000	0.652982	992
781	8802510000	4813300000	0.551884	0.301776	1.82879	126293	16412	2132.77	0.129952	1164.7	138811	17.8529	1271.06	1156.37	0.155636	811465	3357.41	0.0858396	939	1105	1243.24	1035430	126293	152570	11	13615800000	0.85366	10638000000	2182480000	0.50532	0.103671	4.87427	145093	11550	919.428	0.0796041	1148.6	84333.3	4.82312	1215.81	1134.69	0.271354	534699	2916.26	0.434983	591	1110	1166.75	646734	145093	49017.5	9	12820500000	0.60899	25627400000	1785970000	0.600272	0.0418327	14.3493	206623	7571	277.414	0.0366416	1318.14	18251.6	6.51534	1374.21	1161.08	0.403492	512087	3104.4	0.75638	735	1229	1354.88	660806	206623	1612.21	3	27413400000	0.642105	1050
787	3710600000	2694450000	0.571819	0.415226	1.37713	80555	11176	1550.53	0.138737	1042.31	42124.4	23.7006	1290.51	1329.58	0.143631	560849	2920.86	0.0251695	992	865	1101.59	809978	80555	22027.9	5	6405040000	0.987045	3549990000	932540000	0.603522	0.158538	3.8068	76695	8912	1035.58	0.1162	887.479	27445.5	31.5556	1245.55	1348.54	0.188049	407845	2492.17	0.340966	707	871	939.963	460536	76695	9821.46	4	4482530000	0.76206	10724300000	1359300000	0.740109	0.0938086	7.88956	120375	7353	449.151	0.0610841	1270.69	36676.4	30.4876	1299.94	1088.94	0.257348	467751	2991.07	0.600651	812	1240	1308.58	663640	120375	11174.8	7	12083600000	0.833917	967
793	5965370000	3904030000	0.368506	0.241168	1.52801	127232	11278	999.696	0.0886412	961.18	23395	-7.1108	1344.94	1260.57	0.269948	471321	2732.79	0.0436234	774	922	1041.06	673254	127232	4301.8	3	9869410000	0.609675	4763170000	1547970000	0.485654	0.157832	3.07704	99034	9485	908.428	0.0957752	969.485	813.909	-26.6949	1090.08	1271.69	0.226311	437601	2580.47	0.259538	693	943	1013.65	572931	99034	6.68909	5	6311140000	0.643486	10792800000	4882840000	0.292138	0.132168	2.21036	192209	7996	332.638	0.0416006	1072.37	492.789	-27.0077	1579.98	933.688	0.323303	594517	2939.43	0.142142	878	1053	1106.81	764572	192209	1.26342	11	15675700000	0.424306	1262
799	11428300000	2528070000	0.576332	0.127491	4.52058	140817	10972	854.902	0.0779167	1189.77	58848.7	11.0326	1248.2	1097.8	0.24283	579900	3000.88	0.406686	662	1185	1219.81	723372	140817	24593.4	7	13956400000	0.703823	13122800000	4106050000	0.543985	0.17021	3.19596	155317	15234	1494.2	0.0980833	1259.67	99488.4	-5.85876	1124.14	1141.11	0.213699	726802	3461.17	0.273896	786	1191	1338.52	930427	155317	63727.4	10	17228800000	0.714195	16336500000	6185100000	0.27884	0.105571	2.64126	242048	9008	335.24	0.0372158	1213.77	1469.19	12.4637	1559.73	1179.47	0.367479	658672	3196.33	0.203167	1096	783	1250.15	841716	242048	8.91773	6	22521600000	0.384411	1267
805	10532100000	8709290000	0.726508	0.60077	1.2093	120403	17245	2469.96	0.143227	1331.36	2562.43	3.89229	1312.5	1174.3	0.101635	1184660	3997.39	0.00897455	1296	1109	1394.69	1424950	120403	54.5338	7	19241400000	1.32728	9249790000	1362730000	0.789814	0.11636	6.78767	108219	9741	876.806	0.0900119	1172.83	75783.1	11.443	1181.01	1169.45	0.217876	496700	2927.64	0.552322	599	1146	1206.7	661536	108219	53069.1	10	10612500000	0.906174	34798600000	4157780000	0.635348	0.0759121	8.36952	234032	15500	1026.57	0.0662303	1586.2	542.843	-19.8393	1434	1087.65	0.288754	810490	3947.38	0.618648	607	1567	1645.33	945023	234032	1.25914	20	38956400000	0.71126	960
460	6715220000	4601820000	0.696536	0.477324	1.45925	98188	13430	1836.93	0.136778	1208.07	101641	9.09193	1331.2	1156.7	0.10579	928138	3573.58	0.0348736	1165	1080	1295.11	1218860	98188	105215	10	11317000000	1.17386	5566350000	542778000	0.738927	0.0720531	10.2553	86793	5992	413.675	0.0690378	1098.03	20104.9	43.3631	1221.67	1127.38	0.253801	341972	2620.72	0.676187	461	1094	1130.97	474064	86793	4657.13	4	6109130000	0.81098	22620200000	1004830000	0.813698	0.0361459	22.5115	166731	7533	340.345	0.0451806	1548.36	21233.5	6.12967	1375.79	1066.45	0.382445	435961	3393.83	0.837107	531	1458	1594.46	529690	166731	2704.14	4	23625000000	0.849844	1311
466	5816290000	1932090000	0.61001	0.202637	3.01035	97646	10850	1205.6	0.111116	1055.98	42573.5	19.9089	1301.67	1181.95	0.167634	582494	2939.43	0.251292	807	1020	1097.29	723202	97646	18562	5	7748380000	0.812648	5517570000	1378880000	0.544513	0.136078	4.00149	100663	9624	920.113	0.0956061	1100.43	3464.25	7.1424	1237.14	1201.2	0.191106	526739	2798.07	0.360143	727	1015	1121.99	702534	100663	119.22	8	6896450000	0.680591	14645300000	2383210000	0.441922	0.0719133	6.14521	182044	8664	412.345	0.0475929	1140.91	23723.6	-25.4885	1389.08	1099.46	0.36702	496006	2842.09	0.518533	849	1008	1174.99	611440	182044	3091.61	4	17028500000	0.513835	766
469	8334350000	3918200000	0.640334	0.301038	2.12709	114086	13907	1695.25	0.121899	1267.81	81994.5	26.6474	1319.88	1151.72	0.115574	987124	3690.64	0.129908	1156	1162	1302.7	1331630	114086	58930	8	12252500000	0.941373	6522970000	220869000	1.22556	0.0414977	29.5333	72955	6997	671.071	0.0959084	1168.55	11950.4	13.6409	1203.69	1113.96	0.270308	269896	2626.09	0.873286	285	1165	1202.82	321104	72955	1957.53	2	6743840000	1.26706	13121900000	405062000	2.19886	0.0678773	32.3947	77250	8465	927.589	0.109579	1423.41	67100.6	-51.5305	1443.57	937.81	0.260053	297055	3023.82	0.883807	357	1419	1466.11	414823	77250	58284.7	33	13526900000	2.26674	880
961	3037850000	954916000	0.836721	0.263014	3.18128	60255	9522	1504.75	0.158028	998.492	38027	0.382958	1212.26	1378.72	0.149722	402445	2468.16	0.272148	901	719	1028.45	520704	60255	23998.8	5	3992770000	1.09974	1620770000	1326210000	0.5844	0.478189	1.22211	52663	9102	1573.14	0.172835	815.297	105	-29.8863	1179.6	1389.15	0.144815	363657	2293.55	0.00999098	673	725	858.349	482742	52663	0.20935	7	2946970000	1.06259	7524150000	1630130000	0.67199	0.145589	4.61567	105815	7219	492.501	0.0682228	1142.57	11131.4	-50.2771	1420.5	1184.28	0.212691	497507	2863.98	0.414548	810	1088	1180.65	599263	105815	1170.99	2	9154280000	0.817579	1130
967	8748550000	3417060000	0.69293	0.270648	2.56026	112363	12724	1440.87	0.11324	1209.5	10681.3	7.05554	1269.05	1170.15	0.148397	757180	3277.36	0.192057	824	1195	1249.16	967516	112363	1015.38	1	12165600000	0.963579	8228460000	4757650000	0.77056	0.445534	1.72952	103337	14136	1933.74	0.136795	1265.1	105874	-27.088	1218.15	1174.41	0.114808	900085	3557.07	0.0714335	1019	1226	1308.51	1099330	103337	108473	9	12986100000	1.21609	24481800000	1165790000	0.855203	0.0407235	21.0002	169195	8565	433.578	0.0506221	1663.44	11665	-1.90851	1379.19	1120.5	0.384923	439556	3554.43	0.826448	1327	1029	1713.34	716808	169195	804.226	2	25647600000	0.895926	1329
970	1966010000	544634000	0.851706	0.235944	3.60979	48045	7396	1138.53	0.153939	893.045	59804.2	-10.5028	1371.18	1461.58	0.154597	310775	2195.4	0.320515	755	647	911.099	438278	48045	74441.5	12	2510640000	1.08765	1361530000	1143580000	0.687029	0.577052	1.19059	44517	8153	1493.17	0.183143	800.438	30716.6	-32.8459	1204.74	1448.17	0.13057	340943	2217.49	0.0075693	707	649	828.799	439747	44517	21194.3	5	2505110000	1.26408	4767850000	1449540000	0.521487	0.158545	3.2892	95618	6840	489.297	0.0715346	936.001	23240.8	-13.1251	1389.57	930.188	0.243534	392627	2541.61	0.284849	797	847	990.296	588763	95618	5648.89	5	6217400000	0.680032	1004
976	13816000000	4761400000	0.644755	0.222202	2.90166	146384	12605	1085.41	0.0861091	1371.32	72280.1	1.27822	1230.75	1027.26	0.160837	910138	3782.42	0.237557	1041	1253	1428.42	1291820	146384	35689.8	9	18577400000	0.866956	16620300000	6417850000	0.610228	0.235636	2.5897	165034	19299	2256.82	0.116939	1378.42	121487	-5.0392	1226.72	1072.66	0.160492	1028300	3750.85	0.196117	1181	1222	1420.08	1335420	165034	89430.7	10	23038200000	0.845864	59695300000	15329600000	0.505252	0.129747	3.89412	343729	20028	1166.97	0.0582668	1783.63	135565	-101.187	1497.08	1198.88	0.280786	1224170	4438.1	0.349691	1475	1330	1818.9	1825920	343729	53466	15	75024900000	0.634999	1419
982	5920170000	5624910000	0.336581	0.319795	1.05249	132624	14772	1645.34	0.111383	1152.85	123228	24.8727	1307.67	1241.85	0.181762	729659	3248.89	0.000654017	1151	892	1201.3	1010820	132624	114498	12	11545100000	0.656376	4971670000	2620730000	0.332125	0.175074	1.89705	122349	12059	1188.56	0.0985623	987.73	97017.5	7.56197	1209.66	1247.45	0.223683	546976	2741.23	0.0958791	871	881	1017.36	682741	122349	76930.7	12	7592410000	0.507199	38018600000	3465560000	0.520941	0.0474861	10.9704	270149	10771	429.446	0.0398706	1547.47	106.882	-3.1263	1423.27	1125.14	0.449665	600779	3567.62	0.693758	893	1430	1582.32	792152	270149	0.0422871	3	41484100000	0.568428	1156
988	171131000	24794300	0.654257	0.0947916	6.90205	16173	2696	449.417	0.166698	502.539	9406.83	17.1398	1279.81	1566.85	0.237989	67957	1138.82	0.557861	235	465	517.615	107182	16173	5471.37	6	195926000	0.749049	241669000	186263000	0.663286	0.511217	1.29746	19088	3981	830.279	0.20856	642.137	328.451	1.65802	1274.34	1567.94	0.127025	150270	1650.95	0.0167639	605	460	666.897	248761	19088	5.65171	4	427932000	1.1745	468438000	83170900	0.92803	0.164771	5.63224	22467	3025	407.292	0.134642	668.147	4966.56	-2.78402	1330.97	1084.78	0.226514	99186	1528.08	0.487822	669	268	688.17	174742	22467	1097.91	2	551609000	1.0928	768
994	3072690000	735152000	1.13091	0.270573	4.17967	52125	7126	974.194	0.13671	1067.95	33653.4	5.10994	1302.71	1201.98	0.0990704	526141	3034.57	0.376842	929	995	1174.12	869628	52125	21727.6	6	3807840000	1.40148	4413370000	1776340000	0.768084	0.309147	2.48453	75802	13835	2525.09	0.182515	1091.73	200011	35.7691	1295.16	1190.91	0.109872	689912	3190.4	0.181506	1039	1014	1183.93	946787	75802	527750	18	6189710000	1.07723	16776100000	1025960000	1.15222	0.0704654	16.3516	120664	10227	866.8	0.084756	1747.14	23606.8	-8.68316	1287.88	996.344	0.182127	662526	3852.44	0.782759	1360	1221	1798.9	922206	120664	4618.47	3	17802000000	1.22268	1155
1000	8343240000	2509730000	0.565239	0.17003	3.32436	121493	11051	1005.2	0.09096	1100.49	109547	5.39516	1302.4	1115	0.212159	572652	2977.76	0.28891	778	1074	1137.44	800665	121493	98775.6	14	10853000000	0.735269	7776630000	2619380000	0.738879	0.248874	2.96888	102591	14446	2034.16	0.140812	1157.62	150920	3.54748	1221.77	1135.47	0.154231	665177	3109.01	0.246095	834	1062	1192.35	883380	102591	222017	14	10396000000	0.987753	20499300000	4206150000	0.460639	0.0945159	4.87366	210955	8225	320.688	0.0389894	1192.67	33727.9	-6.33605	1396.83	1106.95	0.311585	677038	3291.24	0.434936	1096	1056	1243.24	920737	210955	5392.5	5	24705500000	0.555155	1300
1006	4673640000	371218000	0.59665	0.0473908	12.59	88505	5641	359.538	0.0637365	955.804	26500.8	28.2515	1300.73	1259.34	0.346281	255587	2233.05	0.727324	419	908	977.713	345903	88505	7935.06	6	5044860000	0.644041	7141590000	5701730000	0.464958	0.371215	1.25253	123934	15872	2032.7	0.128068	1111.69	122298	14.2194	1274.78	1233.77	0.158625	781304	3253.28	0.0125686	1081	911	1149.37	968595	123934	120683	11	12843300000	0.836174	20686500000	1023090000	0.702656	0.0347511	20.2197	171582	8328	404.212	0.0485366	1360.9	79606.2	21.4417	1308.46	1076.55	0.399137	429882	3079.33	0.820379	1348	580	1401.43	555041	171582	36933.6	15	21709500000	0.737407	1078
1012	10051100000	1558260000	0.678147	0.105136	6.45017	121743	8215	554.333	0.0674782	1174.5	41077	7.2097	1372.79	1156.96	0.238087	511339	3040.8	0.535165	557	1169	1209.21	622235	121743	13859.7	6	11609300000	0.783283	9727390000	7907880000	0.704073	0.572376	1.23009	117541	15260	1981.16	0.129827	1428.96	76027.7	1.31879	1321.73	1201.36	0.0947598	1240410	4163.94	0.010645	1377	1237	1507.53	1574360	117541	49176.1	6	17635300000	1.27645	39612100000	1246500000	0.910478	0.0286506	31.7787	208583	8670	360.379	0.0415662	1799.02	53903.5	-29.9275	1281.39	943.301	0.38816	537363	3797.27	0.881692	1737	713	1852.45	743110	208583	13930.1	8	40858600000	0.939129	1164
1018	11794400000	10804200000	0.893146	0.818164	1.09165	114915	18445	2960.61	0.16051	1342.56	58183.8	-15.6313	1215.76	1200.6	0.101267	1134770	3916.6	0.00191981	1154	1299	1411.62	1489040	114915	29459.6	4	22598600000	1.71131	15661200000	2909950000	0.666686	0.123875	5.38194	153268	11310	834.591	0.0737923	1340.21	7976.28	-38.4166	1121.33	1142.45	0.285335	537151	3228.19	0.471441	625	1330	1369.2	748003	153268	415.097	1	18571100000	0.790561	28366700000	2323110000	0.777615	0.0636834	12.2106	190995	7754	314.796	0.0405979	1407.67	8	-75.1478	1486.16	1084.9	0.378236	504962	3257.68	0.720133	781	1338	1447.88	748875	190995	0.000335087	8	30689800000	0.841299	1183
1024	5950020000	2151590000	1.11874	0.404549	2.76541	72928	11108	1691.91	0.152315	1181.21	41675.6	-1.03269	1259.06	1181.43	0.0983939	741184	3379.51	0.219819	1111	1144	1238.96	904374	72928	23816	5	8101610000	1.52329	5178810000	966448000	1.03441	0.193037	5.35861	70757	10677	1611.12	0.150897	1161.15	132259	3.78757	1162.99	1209.3	0.106004	667494	3108.56	0.469863	935	1120	1197.86	807637	70757	247220	16	6145260000	1.22744	17732900000	2739080000	0.79929	0.123461	6.47403	148949	9439	598.156	0.0633707	1521.03	15136.4	-6.61147	1521.69	1133.72	0.231457	643528	3607.91	0.53642	1118	1331	1566.67	967264	148949	1538.17	2	20472000000	0.922751	1330
1030	10176100000	1922420000	0.633638	0.119704	5.29336	126727	11042	962.114	0.0871322	1165.03	45444.4	7.56143	1493.63	1160.32	0.219874	576363	3100.68	0.465403	740	1139	1210.45	775374	126727	16296.4	6	12098500000	0.753342	9990400000	2853390000	0.593255	0.169441	3.50125	129769	13013	1304.92	0.100278	1232.04	39254.2	1.07635	1098.05	1202.22	0.173594	747543	3267.88	0.308779	890	1101	1266.87	956115	129769	11874.1	4	12843800000	0.762696	22415400000	10533600000	0.308029	0.144751	2.128	269760	11587	497.696	0.042953	1299.43	47176.6	23.9701	1635.7	721.009	0.355601	758603	3469.93	0.130042	1235	990	1361.94	1120620	269760	8250.41	6	32949000000	0.45278	1132
1036	6974370000	2444290000	0.441774	0.154828	2.85333	125647	10149	819.774	0.0807739	964.247	18574.6	5.33984	1344.31	1349.55	0.272068	461822	2606.24	0.231331	748	843	997.7	608713	125647	2745.92	4	9418660000	0.596602	9873710000	6630910000	0.587375	0.394464	1.48904	129653	17082	2250.58	0.131752	1176.24	39115.5	14.9326	1240.07	1345.97	0.157536	823005	3369.15	0.0386038	1163	835	1235.45	969108	129653	11800.9	3	16504600000	0.981839	25209200000	7227000000	0.424447	0.121681	3.4882	243707	13898	792.568	0.0570275	1296.11	43720.4	3.77926	1328.73	1053.61	0.347865	700579	3561.79	0.307345	1295	909	1406.8	1150990	243707	7843.33	5	32436200000	0.546128	980
1042	13909100000	6931690000	0.579652	0.288874	2.00659	154905	16307	1716.65	0.105271	1276.32	173616	33.5746	1284.1	1077.75	0.157712	982201	3783.75	0.112088	1250	1243	1369.63	1285260	154905	194586	15	20840800000	0.868526	14969100000	2784290000	0.712131	0.132459	5.37625	144983	13650	1285.13	0.094149	1281.34	102044	-7.41575	1211.58	1100.03	0.173906	833686	3550.16	0.471057	928	1205	1319.93	927278	144983	71822.5	10	17753300000	0.84459	44769700000	18313200000	0.335323	0.137165	2.44467	365393	18468	933.425	0.0505428	1582.15	88917.8	4.44515	1470.6	1059.43	0.27922	1308620	4399.52	0.17589	1202	1556	1655.04	1688090	365393	21638	8	63082800000	0.472488	1370
1048	15178700000	799311000	1.0096	0.0531654	18.9898	122615	9950	807.426	0.0811483	1528.79	48186.7	-8.5204	1343.51	988.568	0.202467	605605	3692.55	0.809908	521	1488	1570.89	772051	122615	18937	6	15978000000	1.06276	17815600000	5479870000	0.758102	0.233183	3.2511	153298	16555	1787.81	0.107992	1614.59	67416.5	17.1084	1258.11	952.005	0.12295	1246840	4330.75	0.280406	1224	1448	1665.33	1761420	153298	29648	5	23295500000	0.991286	27650100000	2118600000	0.624753	0.0478698	13.0511	210375	13308	841.844	0.0632585	1598.67	9	-34.4808	1383.89	959.661	0.301956	696707	3816.42	0.735585	1572	762	1634.03	837540	210375	0.000385027	9	29768700000	0.672623	1453
1054	8200340000	1269370000	0.519993	0.0804922	6.46017	125579	8511	576.825	0.0677741	1101.31	42507.1	35.3198	1320.78	1179.85	0.25124	499837	2899.44	0.535692	531	1070	1133.09	555840	125579	14388.2	6	9469700000	0.600485	7892110000	4683950000	0.669387	0.39728	1.68492	108582	14514	1940.07	0.133669	1157.96	82371.8	8.1549	1292.42	1200.98	0.12732	852827	3417.65	0.065076	983	1050	1214.68	1029490	108582	62488.4	7	12576100000	1.06667	24144100000	412438000	0.978907	0.016722	58.5401	157049	5377	184.096	0.0342377	1459.03	11341.6	1.54256	1287.58	1043.39	0.493471	318254	3079.48	0.933947	1326	680	1497.73	466340	157049	819.055	3	24556600000	0.995629	1204
