iMPALA	iMPASA	iMPALN	iMPASN	iMPAR	iA	iBPC	iBPR	iBPAR	iCL	iCi	iCMBD	iCMX	iCMY	iCo	iCHA	iCHC	iE	iOEX	iOEY	iMECD	iMARA	iOSA	iR	iSC	iAZRM	iNZRM	iMPALAt	iMPASAt	iMPALNt	iMPASNt	iMPARt	iAt	iBPCt	iBPRt	iBPARt	iCaLt	iCit	iCMBDt	iCMXt	iCMYt	iCot	iCHAt	iCHCt	iEt	iMECDt	iMARAt	iRt	iSCt	iAZRMt	iNZRMt	iNI	iNL	iPH	iMLI	iBM
3224750000	1850140000	0.878289	0.5039	1.74298	60594	6107	615.497	0.100786	948.939	5211.58	-6.53345	1316.49	1372.77	0.129394	468290	2693.17	0.0733688	944	906	983.589	619180	60594	448.238	1	5074890000	1.38219	1401740000	187584000	0.818825	0.109577	7.47259	41375	2844	195.488	0.0687372	757.879	236.191	-9.67252	1316.67	1054.45	0.215578	191926	1952.09	0.583612	796.237	309632	1.34831	2	1589320000	0.928402	3	5	20.149	2.159666667	49517.38599
625052000	200728000	1.86991	0.6005	3.11393	18283	3463	655.93	0.189411	833.446	28371	-6.60833	1314.39	1652	0.10082	181342	1956.27	0.264038	673	559	857.841	310586	18283	44025.3	10	825780000	2.47041	226314000	2236970	2.1295	0.0210488	101.17	10309	1773	304.931	0.171986	574.941	1461.91	7.374	1229.01	1139.36	0.285275	36137	1211.86	0.961233	592.189	66713.5	207.311	1	228551000	2.15055	2	4	7.257	1.944	13493.51237
2284040000	889167000	0.837426	0.326007	2.56874	52225	5703	622.771	0.109201	915.087	1994.09	-4.54345	1282.47	1433.14	0.117676	443802	2538.94	0.193229	734	849	938.748	557829	52225	76.1398	10	3173200000	1.16343	1137210000	93522200	0.787	0.0647218	12.1597	38013	2659	185.996	0.0699498	637.779	2071.93	-0.843534	1125.52	1072.69	0.391935	96988	1460.64	0.71914	654.374	144509	112.932	1	1230730000	0.851722	3	4	15.872	1.974333333	47957.33098
4271730000	1767230000	1.01631	0.42045	2.41719	64832	8541	1125.2	0.13174	1156.73	100222	-2.2347	1170.23	1464	0.109555	591778	2938.02	0.171995	891	839	1191.3	744912	64832	154932	18	6038960000	1.43676	1974260000	407691000	0.947708	0.195705	4.84253	45642	3838	322.734	0.0840892	847.634	100.711	-41.0544	1049.05	1264.11	0.221831	205751	2139.27	0.432547	889.551	385900	0.222222	10	2381950000	1.14341	3	6	16.595	2.036	55160.09406
1046630000	840502000	0.837413	0.67249	1.24524	35353	4912	682.481	0.138941	979.97	2312120	-1.00944	1342	1526.16	0.0958247	368934	2528.98	0.0119306	831	763	1014.69	524224	35353	151215000	20	1887130000	1.5099	380429000	6863380	1.38206	0.0249341	55.4287	16591	2125	272.173	0.128082	671.203	6	-2.09164	1252.06	1016.61	0.362083	45821	1393.17	0.93037	691.225	72125.3	0.00216985	6	387292000	1.407	3	5	11.767	1.326	25290.59909
1484500000	858791000	1.20042	0.694451	1.72859	35166	7016	1399.77	0.199511	1067.84	10315	-1.88066	1158.49	1585.12	0.080994	434180	2620.64	0.0713	1044	651	1099.88	607321	35166	3025.64	2	2343290000	1.89487	1857220000	56804600	1.17736	0.0360106	32.6948	39717	2887	209.854	0.0726893	907.434	2508.48	20.1144	1232.11	1157.18	0.383121	103667	1957.11	0.884811	934.6	197042	158.433	1	1914020000	1.21337	3	5	12.96	1.344666667	39390.56777
3102210000	778057000	1.14489	0.287146	3.98712	52054	5726	629.867	0.110001	1176.4	43373.1	-51.3588	1369.36	1445.91	0.12108	429913	2763.34	0.358762	859	904	1211.7	635929	52054	36139.9	9	3880260000	1.43203	652840000	36020800	1.19851	0.0661286	18.1239	23339	2326	231.813	0.0996615	732.258	109.669	-2.88119	1333.47	1065.48	0.264339	88292	1604.97	0.801775	754.13	172622	0.515331	3	688861000	1.26464	3	4	14.471	1.573	38224.9036
623955000	332359000	0.812313	0.432691	1.87735	27715	4126	614.248	0.148872	739.668	58.9706	-2.63094	1336.38	1557.22	0.114956	241092	2098.18	0.0929739	689	651	811.686	406863	27715	0.125475	6	956314000	1.245	493958000	3380080	1.58868	0.0108711	146.138	17633	1621	149.018	0.0919299	664.525	4	1.81648	1271.98	1030.5	0.630042	27987	1343.91	0.972999	684.392	38762.4	0.00090739	4	497338000	1.59956	2	4	11.736	2.402	22244.16024
161195000	63276400	0.90446	0.355042	2.54748	13350	2671	534.4	0.200075	508.366	13816.5	0.344649	1329.34	1748.94	0.143558	92994	1230.85	0.190287	495	305	523.617	127655	13350	14299.4	6	224472000	1.2595	105482000	5211940	0.756016	0.0373553	20.2385	11812	1349	154.064	0.114206	413.624	1076.84	7.3432	1239.35	1039.88	0.475141	24860	881.185	0.820531	426.033	44454	98.1709	1	110694000	0.793372	2	4	11.736	0.708333333	11667.76964
4663420000	2672440000	0.896887	0.513974	1.745	72108	8701	1049.92	0.120666	1227.43	76841.6	-16.7022	1231.31	1358.53	0.104879	687535	3279	0.0736599	1117	983	1267.52	839028	72108	81885.9	11	7335860000	1.41086	3406620000	265160000	1.35073	0.105137	12.8474	50220	3958	311.943	0.0788132	1083.24	3092.14	-53.1123	1333.03	1137.3	0.222387	225822	2381.5	0.731998	1115.74	351777	190.388	1	3671780000	1.45587	3	5	19.099	2.129	59821.52982
4927120000	2275790000	1.02371	0.472839	2.16502	69376	7612	835.196	0.109721	1233.93	12339.7	22.8488	1392.36	1530.22	0.116455	595733	3062.47	0.135492	1145	688	1245.24	771870	69376	2194.84	2	7202910000	1.49654	3120750000	112336000	0.90548	0.0325943	27.7803	58707	3674	229.926	0.062582	923.013	16403.3	11.8833	1271.27	1011.44	0.28449	206359	2074.13	0.865845	950.699	308600	4583.25	6	3233080000	0.938074	2	5	13.441	2.5515	63558.22833
1745050000	369730000	1.32404	0.280528	4.71981	36304	4647	594.827	0.128002	875.057	3943.96	11.2036	1403.49	1463.95	0.138863	261438	2205.07	0.422939	753	695	904.612	388070	36304	428.459	1	2114780000	1.60456	789469000	47753700	1.53303	0.0927306	16.5321	22693	3177	444.777	0.139999	649.776	10754.4	-16.1323	1213.99	1262.07	0.2404	94397	1525.42	0.78486	672.357	143841	5096.6	11	837223000	1.62576	3	4	14.539	1.776	25579.33801
581788000	368357000	0.833488	0.52772	1.57941	26420	3806	548.283	0.144057	705.641	9794.41	-12.9335	1330.73	1605.92	0.114741	230258	1899.43	0.0504585	619	602	743.683	314748	26420	3630.98	3	950146000	1.36121	914514000	133935000	0.705918	0.103385	6.82802	35993	3270	297.083	0.090851	690.505	454.676	-12.9844	1443.66	1157.33	0.246679	145910	1668.04	0.554291	711.22	214539	5.74363	4	1048450000	0.809303	3	4	13.389	1.285666667	20809.35774
11345100000	7740370000	0.813313	0.554895	1.46571	118107	11271	1075.6	0.0954304	1474.81	36375.9	-3.74685	1315.26	1260.81	0.10006	1180360	4112.29	0.0356731	1473	1220	1552.39	1616640	118107	11203.5	4	19085500000	1.36821	11501000000	266646000	1.10768	0.025681	43.1323	101897	4370	187.414	0.0428864	1443.8	10598.2	20.0427	1243.97	983.331	0.302943	336357	3041.98	0.911417	1486.9	538052	1102.31	3	11767700000	1.13336	4	6	23.691	2.8965	102322.6132
5022210000	4276490000	0.707077	0.602086	1.17438	84278	9258	1017	0.109851	1148.3	15706.2	14.0824	1232.75	1345.04	0.116612	722721	3203.01	0.00643157	1127	956	1184.82	899866	84278	2927.04	2	9298700000	1.30916	6215850000	631604000	0.690742	0.0701875	9.84138	94862	4717	234.552	0.0497249	1045.46	57.799	-28.6639	1312.83	1171.69	0.338516	280229	2385.43	0.665075	1076.66	379043	0.0352167	2	6847450000	0.76093	4	6	21.801	2.889	83769.21545
10339800000	754916000	1.42585	0.104102	13.6967	85157	6373	476.944	0.0748382	1387.95	5500.11	-3.18362	1314.18	1235.2	0.178816	476228	3232.22	0.746349	661	1378	1429.46	667059	85157	355.241	1	11094800000	1.52995	8170860000	847388000	1.21705	0.126218	9.64241	81937	4671	266.281	0.0570072	1260.33	7674.98	-7.16838	1130.23	1079.87	0.216723	378072	2927.86	0.659462	1298.14	680680	718.909	2	9018250000	1.34327	4	5	26.278	2.92575	88394.39526
1176000000	782383000	0.703079	0.467752	1.5031	40898	5391	710.619	0.131816	864.113	1587.35	5.39106	1259.38	1506.63	0.118648	344701	2338.42	0.0403978	847	663	907.154	487480	40898	61.609	7	1958390000	1.17083	2695160000	89080100	0.929493	0.0307214	30.2555	53848	3031	170.609	0.0562881	954.776	254.706	-3.82792	1328.77	1154.65	0.514332	104695	1983.33	0.876117	983.419	160424	1.20478	5	2784240000	0.960214	3	5	15.102	1.95	47844.60206
2555150000	1382210000	0.616492	0.333492	1.8486	64379	6482	652.64	0.100685	962.218	10935.5	8.11628	1341.89	1496.71	0.148565	433338	2602.27	0.0887444	959	715	1003.33	619127	64379	1857.53	2	3937350000	0.949983	4077100000	37113200	1.14103	0.0103866	109.856	59776	3696	228.527	0.0618308	1428.88	5	17.3131	1292.15	1064.82	0.102355	584006	3616.27	0.964243	1490.9	1166280	0.000418228	5	4114210000	1.15142	3	6	14.175	2.025666667	62339.05335
6951880000	5904360000	0.765353	0.650029	1.17741	95306	10619	1183.17	0.11142	1375.49	820.227	-6.61826	1193.62	1353.98	0.0960817	991927	3907.41	0.00663889	1332	1153	1466.46	1265480	95306	7.05908	3	12856300000	1.41538	8819010000	513091000	1.04337	0.0607035	17.188	91937	4572	227.364	0.0497297	1238.15	103.284	-24.1228	1365.13	1140.6	0.200478	458590	3011.07	0.792167	1275.01	714985	0.116032	5	9332100000	1.10407	4	6	21.327	1.952	96180.14511
12953100000	7179440000	0.854925	0.473854	1.8042	123090	10710	931.872	0.0870095	1414.74	75928.6	12.1208	1263.88	1254.73	0.112992	1089370	4067.81	0.0822444	1350	1151	1520.42	1494630	123090	46836.9	9	20132500000	1.32878	20126300000	3658540000	0.728164	0.132365	5.50117	166252	7940	379.205	0.0477588	1619.42	6	9.41075	1199.61	1134.1	0.168786	984986	4171.42	0.479367	1667.37	1254840	0.000216539	6	23784800000	0.860529	4	6	27.133	3.3635	136928.0873
11345500000	3332170000	1.48532	0.436238	3.40483	87398	10908	1361.41	0.124808	1636.87	58525.6	-103.512	1596.16	1105.31	0.0967897	902968	3893.34	0.298065	968	1391	1662.79	1201370	87398	39191.4	7	14677600000	1.92156	9801780000	4748940000	0.655479	0.317578	2.064	122285	7829	501.233	0.0640226	1133.48	15	-130.258	1168.46	695.498	0.207817	588426	3124.96	0.120588	1205.56	890098	0.00183996	5	14550700000	0.973057	4	6	31.539	4.15225	102434.5046
4346110000	2068280000	0.962959	0.458265	2.10131	67181	9641	1383.56	0.143508	1195.68	53664.6	-1.98946	1195.07	1517.48	0.105592	636230	3117.7	0.126105	1194	740	1251.97	852567	67181	42867.6	7	6414390000	1.42122	4079640000	189786000	1.12789	0.0524696	21.4961	60142	7144	848.604	0.118786	1076.98	60188.4	-26.4569	1291.46	1194.1	0.255798	235115	2443.41	0.830095	1109.21	299328	60234.8	17	4269430000	1.18036	4	6	14.149	1.53125	61937.13584
2493120000	1912270000	0.66306	0.508579	1.30375	61319	8085	1066.02	0.131851	1020.27	63254.1	-1.16249	1216.15	1482.18	0.102764	596695	2957.58	0.0173846	1004	867	1098.52	849554	61319	65250.2	10	4405390000	1.17164	4417650000	382279000	0.754823	0.0653182	11.5561	76502	4085	218.128	0.0533973	950.395	12383.6	12.1271	1178.17	1162.55	0.349572	218845	2227.72	0.706801	978.226	321223	2004.58	4	4799920000	0.820141	4	6	21.648	2.35275	69467.06987
5423060000	740318000	0.84939	0.115953	7.32531	79904	6475	524.7	0.0810347	1260.7	338341	-9.48643	1232.51	1258.94	0.188558	423763	2920.3	0.577248	611	1174	1285.05	614572	79904	1432650	3	6163380000	0.965343	1660990000	73230300	1.15112	0.0507509	22.6818	37986	2865	216.085	0.0754225	878.319	2422.77	-27.5734	1265.55	1188.25	0.285127	133225	1896.95	0.838226	904.608	183875	154.526	1	1734220000	1.20187	3	5	20.665	2.995333333	59425.06046
11951600000	5872920000	0.774923	0.380792	2.03503	124189	11781	1117.59	0.0948635	1575.31	28439.5	23.5402	1167.31	1190.99	0.0978567	1269090	4259.52	0.1163	1532	1229	1622.33	1531110	124189	6512.71	3	17824500000	1.15571	27941600000	7544690000	0.903098	0.243851	3.70348	175897	9536	516.98	0.0542135	1760.01	4	-15.8483	1613.6	1262.79	0.160491	1095990	4441.08	0.330375	1818.3	1741580	9.10E-05	4	35486300000	1.14695	4	6	24.841	3.301	142866.7558
17931300000	6478140000	0.850133	0.307132	2.76797	145232	11043	839.676	0.076037	1543.65	17864.8	21.7077	1304.31	1177.85	0.114674	1266470	4294.85	0.220158	1444	1364	1599.62	1668820	145232	2197.52	2	24409400000	1.15727	18787700000	193519000	0.906057	0.00933266	97.0846	143999	4558	144.274	0.031653	1511.66	96.2132	54.5926	1309.32	1030.42	0.600839	239663	3111.16	0.959635	1556.27	410061	0.064285	3	18981300000	0.91539	3	6	32.309	3.685	147646.1134
17767000000	13901500000	1.0473	0.819441	1.27807	130248	15134	1758.48	0.116194	1693.48	115457	21.7163	1302.71	1034.26	0.0825646	1577530	4864.9	0.0148995	1682	1423	1802.88	2154830	130248	102346	11	31668500000	1.86674	33938500000	1970920000	0.945742	0.0549223	17.2196	189435	6894	250.889	0.0363924	1678.93	5892.89	8.63732	1386.38	1087.44	0.347843	544599	3709.64	0.792506	1722.25	846026	183.314	1	35909400000	1.00066	4	7	30.528	4.80375	157982.1872
10815900000	3057920000	1.69906	0.480367	3.53701	79786	10863	1479.02	0.136152	1577.41	2669.69	6.48097	1272.53	1092.57	0.060788	1312530	4474.75	0.312683	1369	1485	1686.78	1769370	79786	89.3295	6	13873800000	2.17943	13676000000	635186000	1.3533	0.0628544	21.5307	100527	6206	383.125	0.0617347	1394.76	13333.2	-30.9973	1127.32	1142.46	0.281508	357102	3082.71	0.830344	1436.15	505478	1768.42	3	14311200000	1.41615	4	6	30.426	4.02825	90439.67053
2753120000	339986000	1.16796	0.144233	8.09775	48551	5392	598.827	0.111059	1065.64	18418.8	12.6481	1190.33	1429.17	0.130536	371936	2589.34	0.608658	677	1066	1097.61	482448	48551	6987.53	4	3093110000	1.31219	899788000	129784000	0.925762	0.133531	6.93294	31176	3285	346.139	0.10537	704.28	2576.59	-27.1174	1051.87	1195.16	0.276876	112599	1636.17	0.559335	722.966	201804	212.947	1	1029570000	1.05929	4	6	19.911	1.747	43362.17918
11769600000	998721000	0.757918	0.0643137	11.7847	124615	7782	485.973	0.0624483	1442.41	1379.79	31.1763	1205.6	1131.02	0.180729	689514	3489.23	0.711599	787	1340	1484.09	852588	124615	15.2777	12	12768400000	0.822231	12009700000	696077000	0.90612	0.0525183	17.2534	115126	5935	305.962	0.0515522	1417.83	4934.49	-16.077	1303.21	1236.57	0.33076	348065	3061.9	0.792868	1460.37	581875	211.501	1	12705800000	0.958638	5	7	31.422	2.621	116573.4856
8524790000	7800580000	0.566675	0.518534	1.09284	122652	9864	793.289	0.0804227	1180.49	94534.8	-64.9389	1531.45	1392.39	0.173874	705406	3288.01	0.00196792	1044	963	1229.3	907727	122652	72863.3	12	16325400000	1.08521	16259700000	1934650000	0.584441	0.0695395	8.40446	166796	5666	192.472	0.0339696	1249.19	13826.6	-2.72174	1120.33	900.852	0.455836	365912	2825.05	0.619896	1285.52	567747	1146.16	3	18194300000	0.653981	5	8	22.557	1.7464	144938.1153
5130830000	1665320000	0.962181	0.312296	3.08099	73024	7701	812.136	0.105458	1327.67	18934	3.1337	1344.53	1365.85	0.108909	670506	3248.49	0.260021	822	1083	1367.43	859099	73024	4909.31	3	6796150000	1.27448	4597580000	67143900	1.15657	0.0168908	68.4735	63049	3144	156.779	0.049866	1003.21	2357.97	-4.19955	1205.81	1038.19	0.565168	111558	2089.8	0.943253	1032.38	148113	88.1854	1	4664720000	1.17346	4	6	24.843	2.518	77641.71637
13942200000	9208050000	1.2366	0.816706	1.51413	106182	11921	1338.36	0.112269	1741.19	2342.59	-11.164	1298.77	1183.53	0.0651014	1631030	4954.3	0.0418187	1497	1425	1814.1	1943080	106182	51.6822	8	23150200000	2.05331	10968600000	63272300	1.29924	0.00749467	173.356	91882	4482	218.632	0.04878	1556.38	6	2.68445	1278.99	1090.8	0.473158	194189	3183.48	0.97719	1603.07	301165	0.000391807	2	11031900000	1.30674	4	6	29.645	3.19775	107360.2652
5108190000	1362430000	0.981092	0.261672	3.74933	72157	7200	718.433	0.0997824	1181.97	5422.45	-30.1627	1343.49	1258.35	0.150054	480874	2969.85	0.335111	815	1175	1217.43	715394	72157	407.486	1	6470610000	1.24276	5197170000	1015780000	1.34871	0.263604	5.11643	62076	5004	403.377	0.0806109	1163.05	754.039	-55.8055	1066.11	1059.94	0.137195	452466	3065.97	0.452945	1247.07	836760	9.15933	8	6212950000	1.61232	4	5	25.687	3.47025	64063.90854
7221750000	3090860000	1.03549	0.443181	2.33649	83512	10210	1248.25	0.122258	1381.95	25055.6	0.325602	1228.69	1352.09	0.0906199	921564	3707.81	0.160454	1134	1137	1422.47	1222630	83512	7517.28	3	10312600000	1.47867	5665070000	446960000	1.02473	0.0808484	12.6747	74353	5799	452.28	0.0779928	1229.1	12064.8	-57.6276	1137.2	1148.32	0.243759	305027	2683.68	0.728879	1263.67	443434	1957.69	3	6112030000	1.10558	4	6	17.221	2.406	86286.47949
8166100000	4871600000	0.795471	0.474549	1.67627	101320	11451	1294.17	0.113018	1340.12	136495	-7.32237	1339.93	1409.71	0.113772	890555	3623.32	0.0638522	1337	975	1381.51	1167510	101320	183882	16	13037700000	1.27002	9823810000	473536000	1.02366	0.0493433	20.7457	97963	5962	362.846	0.0608597	1391.98	17131.4	-34.1454	1118.33	1024.69	0.333251	293962	2942.81	0.824514	1430.13	450056	2995.89	4	10297400000	1.073	4	7	17.269	2.199	101679.9933
12585700000	8789600000	0.803554	0.561187	1.43188	125150	13430	1441.19	0.107311	1706.22	53885.3	-2.16185	1328.13	1204.39	0.0864044	1448420	4642	0.0315389	1517	1368	1757.41	1738800	125150	23201.1	5	21375300000	1.36474	19692800000	2372930000	0.763666	0.0920197	8.29894	160584	7360	337.329	0.0458327	1531.63	6103.36	0.456898	1340.62	1113.25	0.253331	633889	3581.57	0.616102	1577.07	1011900	231.972	1	22065800000	0.855685	3	6	20.09	3.49	129228.2811
10960500000	2831610000	1.50471	0.388738	3.87077	85347	10449	1279.27	0.12243	1530.04	83712.2	-4.64747	1181.42	1083.21	0.0691199	1234770	4359.28	0.347377	1432	1516	1575.94	1694350	85347	82108.8	11	13792100000	1.89345	10125000000	541229000	1.09694	0.0586367	18.7075	96074	5225	284.163	0.0543852	1390.97	8715.75	2.00513	1399.59	1331.43	0.342022	280900	2933.98	0.80733	1432.62	437152	790.684	2	10666300000	1.15558	4	6	29.795	4.1895	93959.66785
7495040000	2526430000	1.6518	0.556789	2.96665	67361	8196	997.23	0.121673	1364.85	7129.5	10.5651	1335.45	1216.48	0.0951885	707659	3742.8	0.245814	1104	1322	1480.96	1311250	67361	754.587	1	10021500000	2.20859	4954150000	155435000	1.76927	0.0555105	31.8728	52916	3936	292.768	0.074382	1223.01	3288.81	-5.97221	1381.91	1020.4	0.262766	201381	2581.68	0.88202	1259.64	326586	204.405	1	5109580000	1.82478	3	5	19.538	3.812	68024.98783
5773250000	3929570000	0.708176	0.48202	1.46918	90290	8180	741.083	0.090597	1355.25	31264	-21.1213	1276.12	1310.58	0.121384	743835	3452	0.0361058	1350	1002	1395.81	970764	90290	10825.5	5	9702820000	1.1902	9153550000	1533620000	0.744666	0.124765	5.96857	110870	4781	206.169	0.0431226	1310.7	8453.89	-41.6018	1291.6	1070.1	0.229996	482053	3168.02	0.508365	1351.44	775303	644.614	2	10687200000	0.86943	4	6	21.908	2.3725	93071.42918
3114000000	1763060000	0.950527	0.538162	1.76625	57237	5946	617.693	0.103884	1016.47	36.2132	7.83911	1344.66	1436.66	0.106931	535269	2933	0.0767282	981	979	1100.04	741563	57237	0.0229117	3	4877050000	1.48869	3053090000	82875700	0.817258	0.0221843	36.8394	61121	4277	299.287	0.0699759	957.725	8487.77	18.6061	1270.22	1039.85	0.34692	176182	2084.7	0.897084	986.017	251823	1178.68	3	3135970000	0.839442	3	5	18.591	2.899666667	62672.45771
4640060000	1856860000	1.55061	0.620521	2.49888	54703	7947	1154.5	0.145275	1206.71	6662.04	-1.1383	1119.97	1516.49	0.0879506	621974	3191.76	0.183516	1162	853	1271.58	843820	54703	811.341	1	6496920000	2.17113	4788810000	879283000	0.813196	0.149313	5.44627	76739	4500	263.882	0.0586403	1002.89	6574.66	-56.5891	1428.51	1305.6	0.257569	297936	2427.59	0.475745	1032.23	443712	563.287	2	5668090000	0.962509	3	5	13.671	2.198333333	64529.51025
16802400000	2322020000	1.04955	0.145044	7.23612	126527	9186	666.914	0.0726011	1683.71	29456.1	25.0683	1220.97	1097.61	0.166148	761532	3845.32	0.573302	822	1644	1733.55	1227800	126527	6857.53	4	19124400000	1.1946	5369080000	357248000	0.835177	0.055571	15.029	80179	4049	204.473	0.0504995	958.921	6400.42	10.0195	979.959	1243.17	0.385402	208040	2206.31	0.766021	987.05	321409	510.923	2	5726330000	0.890748	4	6	23.638	2.64925	111573.4159
2006680000	617917000	0.675319	0.207951	3.24749	54511	7695	1086.26	0.141164	1007.4	36378.1	2.46802	1306.54	1459.18	0.110999	491093	2723.39	0.279982	756	886	1050.17	666108	54511	24277	6	2624590000	0.88327	2338470000	110130000	0.714103	0.0336305	21.2338	57225	3212	180.287	0.0561293	834.93	2742.94	21.3971	1337.76	1098.4	0.384192	148949	1843.93	0.828185	859.978	207918	131.476	1	2448600000	0.747734	4	7	17.738	1.55625	62975.13078
11052100000	3391920000	0.794621	0.243871	3.25837	117935	10049	856.255	0.0852079	1589.51	40757.6	-1.23041	1304.79	1183.23	0.12289	959680	4093.31	0.281257	1293	1371	1655.12	1435670	117935	14085.5	5	14444000000	1.03849	11643400000	456108000	1.16329	0.0455698	25.5277	100045	5779	333.818	0.057764	1526.8	4671.55	-13.234	1196.14	1056.13	0.302416	330819	3170.51	0.854899	1572.61	502721	218.135	1	12099500000	1.20886	3	5	23.292	3.475	108245.9064
11520900000	4135360000	0.737677	0.264786	2.78594	124971	9377	703.588	0.0750334	1450.95	1095.11	-14.467	1211.26	1160.47	0.13874	900755	3879.16	0.222528	1058	1358	1522.97	1259840	124971	9.5963	4	15656200000	1.00246	7086850000	251387000	0.898524	0.0318727	28.191	88810	5517	342.724	0.0621214	1483.63	8783.73	9.0377	1257.44	1180.79	0.291777	304376	3070.02	0.867666	1528.14	505969	868.752	2	7338240000	0.930396	3	6	27.777	3.607666667	112356.8419
6798690000	3645390000	1.0195	0.546643	1.86501	81662	8782	944.424	0.107541	1441.65	27165.3	20.4626	1304.07	1386.34	0.0935189	873214	3614.25	0.0911569	1360	934	1484.81	1157370	81662	9036.68	4	10444100000	1.56614	9657690000	580842000	0.77892	0.0468465	16.6271	111350	4761	203.566	0.0427571	1586.81	2	16.6416	1274.46	1152.83	0.180593	616580	3563.9	0.78595	1633.86	931431	3.59E-05	2	10238500000	0.825767	3	5	18.164	2.921666667	102788.0043
10316800000	3044710000	1.08624	0.320574	3.38844	97456	10219	1071.54	0.104858	1620.19	25705	-19.35	1408.46	1252.83	0.0927713	1050500	4051.98	0.296216	1084	1396	1668.79	1407730	97456	6779.97	3	13361500000	1.40682	4671130000	379157000	0.8941	0.0725743	12.3198	72280	5653	442.12	0.0782097	1307.19	4618.34	-17.4027	1200.13	1003.48	0.266839	270875	2815.52	0.722241	1345.91	360165	295.09	1	5050290000	0.966674	4	6	19.793	2.9355	91030.6882
